ONE | 10/14/2021 3:05:02 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N21.10.2021 08.56.xlsx
ONE | 10/21/2021 12:30:42 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:43 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsx

ONE | 10/21/2021 12:30:42 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:43 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsx

ONE | 10/21/2021 12:30:42 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:43 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsx

ONE | 10/21/2021 12:30:42 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:43 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:46 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsx

ONE | 10/21/2021 12:30:42 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:43 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:46 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:47 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsx

ONE | 10/21/2021 12:30:42 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:43 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:46 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:47 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:48 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsx

ONE | 10/21/2021 12:30:42 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:43 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Cancellation\Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX DIAMOND 277N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -ACX PEARL 209N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:44 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -GLEN CANYON 007W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:45 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:46 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:47 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:48 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Replace\Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsx
ONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CALAIS TRADER 006S 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -CONTI CONTESSA 107E 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -NYK ISABEL 818N 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -VERMONT TRADER 025W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -WIDE JULIET 004W 21.10.2021 12.30.xlsONE | 10/14/2021 3:05:02 PM --------------------- | send email file :Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 072W 21.10.2021 12.30.xlsONE | 10/21/2021 12:30:50 PM --------------------- | export file :D:\LCIT_EDI_COPARN\EXPORT-XLSX\ONE\Original\Shore Pre-advise ONE Vessel -XIN QIN HUANG DAO 075W 21.10.2021 12.30.xlsx
